,gene_id,GO_term
748,YAL029C,actin filament binding
749,YAL028W,molecular_function
750,YAL028W,cellular response to alkaline pH
751,YAL028W,cellular response to salt stress
752,YAL028W,endoplasmic reticulum
753,YAL028W,post-translational protein targeting to membrane
754,YAL028W, translocation
755,YAL028W,endoplasmic reticulum
756,YAL028W,endoplasmic reticulum
757,YAL028W,endoplasmic reticulum membrane
758,YAL028W,membrane
759,YAL027W,double-strand break repair via single-strand annealing
760,YAL027W, removal of nonhomologous ends
761,YAL027W,double-strand break repair via single-strand annealing
762,YAL027W, removal of nonhomologous ends
763,YAL027W,3'-flap-structured DNA binding
764,YAL027W,5'-flap-structured DNA binding
765,YAL027W,flap-structured DNA binding
766,YAL027W,double-strand break repair via single-strand annealing
767,YAL027W, removal of nonhomologous ends
768,YAL027W,nucleus
769,YAL027W,DNA repair
770,YAL027W,DNA damage response
771,YAL027W,nucleus
772,YAL027W,nucleus
773,YAL026C,endocytosis
774,YAL026C,endocytosis
775,YAL026C,post-Golgi vesicle-mediated transport
776,YAL026C,post-Golgi vesicle-mediated transport
777,YAL026C,post-Golgi vesicle-mediated transport
778,YAL026C,endocytosis
779,YAL026C,endocytic recycling
780,YAL026C,phospholipid translocation
781,YAL026C,phospholipid translocation
782,YAL026C,trans-Golgi network
783,YAL026C,trans-Golgi network
784,YAL026C,Cdc50p-Drs2p complex
785,YAL026C,phospholipid translocation
786,YAL026C,cellular anatomical entity
787,YAL026C,phosphatidylethanolamine flippase activity
788,YAL026C,phosphatidylcholine flippase activity
789,YAL026C,phosphatidylserine flippase activity
790,YAL026C,phosphatidylserine flippase activity
791,YAL026C,aminophospholipid translocation
792,YAL026C,endoplasmic reticulum
793,YAL026C,ATP binding
794,YAL026C,ATPase-coupled intramembrane lipid transporter activity
795,YAL026C,Golgi apparatus
796,YAL026C,Golgi apparatus
797,YAL026C,membrane
798,YAL026C,ATP binding
799,YAL026C,ATP binding
800,YAL026C,nucleotide binding
801,YAL026C,magnesium ion binding
802,YAL026C,ATPase-coupled intramembrane lipid transporter activity
803,YAL026C,phospholipid transport
804,YAL026C,ATP hydrolysis activity
805,YAL026C,phosphatidylethanolamine flippase activity
806,YAL026C,phosphatidylserine flippase activity
807,YAL026C,phosphatidylserine flippase activity
808,YAL026C,trans-Golgi network
809,YAL026C,nucleotide binding
810,YAL026C,membrane
811,YAL026C,membrane
812,YAL026C,phospholipid translocation
813,YAL026C,endocytic recycling
814,YAL026C,trans-Golgi network
815,YAL026C,ATPase-coupled intramembrane lipid transporter activity
816,YAL026C,plasma membrane
817,YAL026C,post-Golgi vesicle-mediated transport
818,YAL026C,intracellular protein transport
819,YAL025C,molecular_function
820,YAL025C,maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA
821,YAL025C, 5.8S rRNA
822,YAL025C, LSU-rRNA)
823,YAL025C,maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA
824,YAL025C, 5.8S rRNA
825,YAL025C, LSU-rRNA)
826,YAL025C,ribosomal large subunit biogenesis
827,YAL025C,nucleolus
828,YAL025C,preribosome
829,YAL025C, large subunit precursor
830,YAL025C,nucleus
831,YAL025C,nucleus
832,YAL025C,cell cycle
833,YAL025C,preribosome
834,YAL025C, large subunit precursor
835,YAL025C,nucleolus
836,YAL025C,maturation of LSU-rRNA
837,YAL025C,maturation of 5.8S rRNA
838,YAL024C,vesicle-mediated transport
839,YAL024C,asymmetric protein localization to new mitotic spindle pole body
840,YAL024C,cellular bud
841,YAL024C,cell division
842,YAL024C,cytoplasm
843,YAL024C,cytoplasm
844,YAL024C,cellular bud
845,YAL024C,cell cycle
846,YAL024C,guanyl-nucleotide exchange factor activity
847,YAL024C,guanyl-nucleotide exchange factor activity
848,YAL024C,guanyl-nucleotide exchange factor activity
849,YAL024C,guanyl-nucleotide exchange factor activity
850,YAL024C,guanyl-nucleotide exchange factor activity
851,YAL024C,guanyl-nucleotide exchange factor activity
852,YAL024C,guanyl-nucleotide exchange factor activity
853,YAL024C,guanyl-nucleotide exchange factor activity
854,YAL024C,positive regulation of exit from mitosis
855,YAL024C,small GTPase mediated signal transduction
856,YAL024C,small GTPase mediated signal transduction
857,YAL024C,small GTPase mediated signal transduction
858,YAL024C,small GTPase mediated signal transduction
859,YAL024C,positive regulation of GTPase activity
860,YAL024C,guanyl-nucleotide exchange factor activity
861,YAL024C,Ras protein signal transduction
862,YAL024C,plasma membrane
863,YAL023C,protein O-linked mannosylation
864,YAL023C,regulation of endoplasmic reticulum unfolded protein response
865,YAL023C,regulation of endoplasmic reticulum unfolded protein response
866,YAL023C,dolichyl-phosphate-mannose-protein mannosyltransferase activity
867,YAL023C,dolichyl-phosphate-mannose-protein mannosyltransferase activity
868,YAL023C,dolichyl-phosphate-mannose-protein mannosyltransferase activity
869,YAL023C,dolichyl-phosphate-mannose-protein mannosyltransferase activity
870,YAL023C,dolichyl-phosphate-mannose-protein mannosyltransferase activity
871,YAL023C,dolichyl-phosphate-mannose-protein mannosyltransferase activity
872,YAL023C,dolichyl-phosphate-mannose-protein mannosyltransferase activity
873,YAL023C,protein O-linked glycosylation
874,YAL023C,protein exit from endoplasmic reticulum
875,YAL023C,protein O-linked mannosylation
876,YAL023C,protein O-linked mannosylation
877,YAL023C,protein O-linked mannosylation
878,YAL023C,protein O-linked mannosylation
879,YAL023C,ER-associated misfolded protein catabolic process
880,YAL023C,ER-associated misfolded protein catabolic process
881,YAL023C,ER-associated misfolded protein catabolic process
882,YAL023C,regulation of endoplasmic reticulum unfolded protein response
883,YAL023C,regulation of endoplasmic reticulum unfolded protein response
884,YAL023C,dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex
885,YAL023C,dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex
886,YAL023C,dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex
887,YAL023C,dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt2p dimer complex
888,YAL023C,dolichyl-phosphate-mannose-protein mannosyltransferase activity
889,YAL023C,protein glycosylation
890,YAL023C,endoplasmic reticulum
891,YAL023C,membrane
892,YAL023C,transferase activity
893,YAL023C,endoplasmic reticulum
894,YAL023C,protein O-linked glycosylation
895,YAL023C,mannosyltransferase activity
896,YAL023C,membrane
897,YAL023C,endoplasmic reticulum membrane
898,YAL023C,glycosyltransferase activity
899,YAL023C,protein O-linked mannosylation
900,YAL023C,protein O-linked mannosylation
901,YAL023C,dolichyl-phosphate-mannose-protein mannosyltransferase activity
902,YAL023C,endoplasmic reticulum
903,YAL022C,nucleoside transmembrane transporter activity
904,YAL022C,nucleoside transmembrane transporter activity
905,YAL022C,nucleoside transmembrane transporter activity
906,YAL022C,nucleoside transport
907,YAL022C,nicotinamide riboside transmembrane transporter activity
908,YAL022C,nucleobase transport
909,YAL022C,nucleobase transport
910,YAL022C,nucleobase transport
911,YAL022C,nucleobase transport
912,YAL022C,nucleobase transport
913,YAL022C,nucleobase transport
914,YAL022C,nucleobase transport
915,YAL022C,nucleoside transport
916,YAL022C,nucleoside transport
917,YAL022C,nicotinamide riboside transport
918,YAL022C,transmembrane transport
919,YAL022C,fungal-type vacuole membrane
920,YAL022C,nucleoside transmembrane transporter activity
921,YAL022C,membrane
922,YAL022C,membrane
923,YAL022C,fungal-type vacuole membrane
924,YAL022C,fungal-type vacuole membrane
925,YAL022C,nucleoside transmembrane transporter activity
926,YAL022C,nucleoside transmembrane transporter activity
927,YAL022C,nucleoside transmembrane transport
928,YAL022C,nucleoside transmembrane transport
929,YAL022C,nucleobase transmembrane transporter activity
930,YAL022C,nucleobase transmembrane transporter activity
931,YAL022C,nucleobase transmembrane transporter activity
932,YAL022C,nucleobase transmembrane transporter activity
933,YAL022C,nucleobase transmembrane transporter activity
934,YAL022C,nucleobase transmembrane transporter activity
935,YAL022C,nucleobase transmembrane transporter activity
936,YAL022C,membrane
937,YAL022C,membrane
938,YAL022C,nicotinamide riboside transmembrane transporter activity
939,YAL022C,plasma membrane
940,YAL022C,nucleobase transmembrane transporter activity
941,YAL022C,fungal-type vacuole membrane
942,YAL021C,3'-5'-RNA exonuclease activity
943,YAL021C,3'-5'-RNA exonuclease activity
944,YAL021C,3'-5'-RNA exonuclease activity
945,YAL021C,3'-5'-RNA exonuclease activity
946,YAL021C,DNA replication checkpoint signaling
947,YAL021C,DNA replication checkpoint signaling
948,YAL021C,nuclear-transcribed mRNA catabolic process
949,YAL021C, deadenylation-dependent decay
950,YAL021C,nuclear-transcribed mRNA catabolic process
951,YAL021C, deadenylation-dependent decay
952,YAL021C,nuclear-transcribed mRNA poly(A) tail shortening
953,YAL021C,traversing start control point of mitotic cell cycle
954,YAL021C,nuclear-transcribed mRNA poly(A) tail shortening
955,YAL021C,DNA replication
956,YAL021C,DNA replication
957,YAL021C,DNA replication
958,YAL021C,DNA replication
959,YAL021C,regulation of transcription by RNA polymerase II
960,YAL021C,regulation of transcription by RNA polymerase II
961,YAL021C,regulation of transcription by RNA polymerase II
962,YAL021C,regulation of transcription by RNA polymerase II
963,YAL021C,regulation of transcription by RNA polymerase II
964,YAL021C,transcription elongation by RNA polymerase II
965,YAL021C,transcription elongation by RNA polymerase II
966,YAL021C,transcription elongation by RNA polymerase II
967,YAL021C,transcription elongation by RNA polymerase II
968,YAL021C,transcription elongation by RNA polymerase II
969,YAL021C,positive regulation of transcription elongation by RNA polymerase II
970,YAL021C,P-body
971,YAL021C,cytoplasm
972,YAL021C,CCR4-NOT core complex
973,YAL021C,catalytic activity
974,YAL021C,cytoplasm
975,YAL021C,catalytic activity
976,YAL021C,Cdc73/Paf1 complex
977,YAL021C,RNA binding
978,YAL021C,nuclease activity
979,YAL021C,exonuclease activity
980,YAL021C,poly(A)-specific ribonuclease activity
981,YAL021C,hydrolase activity
982,YAL021C,cytoplasm
983,YAL021C,RNA phosphodiester bond hydrolysis
984,YAL021C, exonucleolytic
985,YAL021C,RNA phosphodiester bond hydrolysis
986,YAL021C, exonucleolytic
987,YAL021C,metal ion binding
988,YAL021C,nucleus
989,YAL021C,nucleus
990,YAL021C,nuclear-transcribed mRNA poly(A) tail shortening
991,YAL021C,cytoplasm
992,YAL021C,cytoplasm
993,YAL021C,nuclear-transcribed mRNA poly(A) tail shortening
994,YAL021C,poly(A)-specific ribonuclease activity
995,YAL021C,nucleus
996,YAL021C,CCR4-NOT complex
997,YAL020C,molecular_function
998,YAL020C,tRNA wobble uridine modification
999,YAL020C,cytoplasm
1000,YAL020C,tRNA processing
1001,YAL020C,cytoplasm
1002,YAL020C,cytoplasm
1003,YAL020C,ubiquitin-dependent protein catabolic process
1004,YAL020C,ubiquitin protein ligase activity
1005,YAL020C,protein ubiquitination
1006,YAL020C,cytoplasm
1007,YAL019W,chromosome
1008,YAL019W, centromeric region
1009,YAL019W,DNA binding
1010,YAL019W,chromatin binding
1011,YAL019W,negative regulation of transcription by RNA polymerase II
1012,YAL019W,rDNA heterochromatin formation
1013,YAL019W,DNA double-strand break processing
1014,YAL019W,DNA double-strand break processing
1015,YAL019W,chromatin remodeling
1016,YAL019W,silent mating-type cassette heterochromatin formation
1017,YAL019W,subtelomeric heterochromatin formation
1018,YAL019W,ATP-dependent chromatin remodeler activity
1019,YAL019W,ATP-dependent chromatin remodeler activity
1020,YAL019W,ATP-dependent chromatin remodeler activity
1021,YAL019W,positive regulation of RNA splicing
1022,YAL019W,chromosome
1023,YAL019W, telomeric region
1024,YAL019W,nucleotide binding
1025,YAL019W,DNA binding
1026,YAL019W,hydrolase activity
1027,YAL019W,DNA repair
1028,YAL019W,chromatin organization
1029,YAL019W,DNA damage response
1030,YAL019W,nucleus
1031,YAL019W,nucleus
1032,YAL019W,chromosome
1033,YAL019W,chromosome
1034,YAL019W,helicase activity
1035,YAL019W,ATP binding
1036,YAL019W,nucleus
1037,YAL019W,nucleus
1038,YAL019W,mitochondrion
1039,YAL019W,mitochondrion
1040,YAL019W,ATP binding
1041,YAL019W,chromatin remodeling
1042,YAL019W,mating-type region heterochromatin
1043,YAL019W,ATP-dependent chromatin remodeler activity
1044,YAL019W,chromatin remodeling
1045,YAL019W,heterochromatin formation
1046,YAL019W,nucleus
1047,YAL019W,chromatin binding
1048,YAL019W,ATP-dependent activity
1049,YAL019W, acting on DNA
1050,YAL019W,DNA binding
1051,YAL018C,molecular_function
1052,YAL018C,ascospore wall assembly
1053,YAL018C,ascospore wall
1054,YAL018C,prospore membrane
1055,YAL018C,sporulation resulting in formation of a cellular spore
1056,YAL018C,lipid droplet
1057,YAL018C,prospore membrane
1058,YAL018C,lipid droplet
1059,YAL018C,membrane
1060,YAL018C,spore wall
1061,YAL018C,lipid droplet
1062,YAL018C,prospore membrane
1063,YAL018C,lipid droplet
1064,YAL018C,ascospore wall
1065,YAL017W,protein serine/threonine kinase activity
1066,YAL017W,negative regulation of glycogen biosynthetic process
1067,YAL017W,regulation of (1->6)-beta-D-glucan biosynthetic process
1068,YAL017W,cytoplasm
1069,YAL017W,nucleotide binding
1070,YAL017W,protein serine/threonine kinase activity
1071,YAL017W,ATP binding
1072,YAL017W,kinase activity
1073,YAL017W,transferase activity
1074,YAL017W,regulation of translation
1075,YAL017W,cytoplasm
1076,YAL017W,phosphorylation
1077,YAL017W,cytoplasm
1078,YAL017W,cytoplasm
1079,YAL017W,protein kinase activity
1080,YAL017W,ATP binding
1081,YAL017W,protein kinase activity
1082,YAL017W,protein kinase activity
1083,YAL017W,protein phosphorylation
1084,YAL017W,protein phosphorylation
1085,YAL017W,protein serine/threonine kinase activity
1086,YAL017W,protein phosphorylation
1087,YAL017W,protein serine/threonine kinase activity
1088,YAL017W,cytoplasm
1089,YAL017W,negative regulation of glycogen biosynthetic process
1090,YAL017W,cytosol
1091,YAL017W,nucleus
1092,YAL017W,intracellular signal transduction
1093,YAL016W,protein serine/threonine phosphatase activity
1094,YAL016W,regulation of translation
1095,YAL016W,mitotic spindle assembly checkpoint signaling
1096,YAL016W,protein phosphatase type 2A complex
1097,YAL016W,protein phosphatase type 2A complex
1098,YAL016W,nucleus
1099,YAL016W,cytoplasm
1100,YAL016W,spindle pole body
1101,YAL016W,cellular bud tip
1102,YAL016W,cellular bud neck
1103,YAL016W,mating projection tip
1104,YAL016W,protein phosphatase type 2A complex
1105,YAL016W,protein phosphatase regulator activity
1106,YAL016W,protein dephosphorylation
1107,YAL016W,cytoplasm
1108,YAL015C,DNA-(apurinic or apyrimidinic site) endonuclease activity
1109,YAL015C,base-excision repair
1110,YAL015C,oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity
1111,YAL015C,oxidized purine nucleobase lesion DNA N-glycosylase activity
1112,YAL015C,DNA repair
1113,YAL015C,base-excision repair
1114,YAL015C, AP site formation
1115,YAL015C,cellular response to oxidative stress
1116,YAL015C,positive regulation of mitochondrial DNA replication
1117,YAL015C,positive regulation of mitochondrial DNA replication
1118,YAL015C,nucleus
1119,YAL015C,nucleus
1120,YAL015C,nucleus
1121,YAL015C,mitochondrion
1122,YAL015C,mitochondrion
1123,YAL015C,oxidized base lesion DNA N-glycosylase activity
1124,YAL015C,base-excision repair
1125,YAL015C, AP site formation
1126,YAL015C,hydrolase activity
1127,YAL015C,hydrolase activity
1128,YAL015C, acting on glycosyl bonds
1129,YAL015C,lyase activity
1130,YAL015C,DNA damage response
1131,YAL015C,nucleus
1132,YAL015C,nucleus
1133,YAL015C,mitochondrion
1134,YAL015C,mitochondrion
1135,YAL015C,class I DNA-(apurinic or apyrimidinic site) endonuclease activity
1136,YAL015C,metabolic process
1137,YAL015C,mitochondrion
1138,YAL015C,mitochondrion
1139,YAL015C,oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity
1140,YAL015C,DNA binding
1141,YAL015C,base-excision repair
1142,YAL015C, AP site formation
1143,YAL015C,base-excision repair
1144,YAL015C, AP site formation
1145,YAL015C,nucleus
1146,YAL015C,DNA N-glycosylase activity
1147,YAL015C,DNA repair
1148,YAL015C,DNA repair
1149,YAL015C,DNA binding
1150,YAL015C,catalytic activity
1151,YAL015C,DNA-(apurinic or apyrimidinic site) endonuclease activity
1152,YAL015C,mitochondrion
1153,YAL015C,DNA-(apurinic or apyrimidinic site) endonuclease activity
1154,YAL015C,mitochondrion
1155,YAL015C,DNA repair
1156,YAL015C,base-excision repair
1157,YAL015C,nucleus
1158,YAL015C,base-excision repair
1159,YAL015C, AP site formation
