,gene_name,accession,start,end,strand,gene_product,COG,regulator,uniprot,operon,kegg_maps,EC_number,ZM4_locus,aerobic_essential,anaerobic_essential,interpro_annotation,anaero_xylose_model_flux,anaero_glucose_model_flux,aero_xylose_model_flux,aero_glucose_model_flux,anaero_xylose_model_growth_perc_change,anaero_glucose_model_growth_perc_change,aero_xylose_model_growth_perc_change,aero_glucose_model_growth_perc_change,FIMO_regulators,LDI_early_glucose_fold_change,LDI_late_glucose_fold_change,LDI_early_xylose_fold_change,LDI_late_xylose_fold_change,no_LDI_early_glucose_fold_change,no_LDI_late_glucose_fold_change,no_LDI_early_xylose_fold_change,no_LDI_late_xylose_fold_change,chromosome_id,iMs
ZCP4_0058,ZCP4_0058,CP006818.1,65491,67128,+,choline dehydrogenase-like flavoprotein,Amino acid transport and metabolism,,Q5NN01,Op200,map00030;map01100;map01110;map01130,1.1.5.9,ZMO1_ZMO1285,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],1.0,1.3627795362873916,1.4540164472305763,1.6135375710395152,1.0,1.1429541483323131,1.295471525136652,1.4357048607910838,CP006818.1,['ethanol_fermentation']
ZCP4_0059,ZCP4_0059,CP006818.1,67121,68563,+,cytochrome c%2C mono- and diheme variants family,Energy production and conversion,,,Op201,,,ZMO1_ZMO1284,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,0.9999999999999758,1.0000000000000135,0.9999999999999634,0.9999999999999803,[],1.0,1.4015264198478703,1.588794795627779,1.6460520700637022,1.0,1.462436275160941,1.627373190006932,1.5437192750427955,CP006818.1,
ZCP4_0060,ZCP4_0060,CP006818.1,68586,69710,-,transcriptional regulator%2C LacI family,Transcription,"ZCP4_0018,ZCP4_0128,ZCP4_0900,ZCP4_1718",Q5NN03,Op202,,,ZMO1_ZMO1283,-1.05931558777357,-1.15426568697261,Integrins beta chain cysteine-rich domain signature.;SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],1.0,0.8101000108010322,0.7217226372106015,0.6757873511735106,1.0,0.9335516089276512,0.8592416485853301,0.8515498063757162,CP006818.1,"['aldose_transport_maybe', 'noise_5']"
ZCP4_0061,acpP,CP006818.1,70267,70503,+,acyl carrier protein,Lipid transport and metabolism,,Q5NN07,Op203,,,ZMO1_ZMO1279,0.0,0.0,Integrins beta chain cysteine-rich domain signature.;SignalP-TM;SignalP-noTM,0.1153716301080683,0.1131591315385688,0.2119956053769276,0.2266231729211421,1.3635668674533544e-15,3.0217839227534536e-15,1.3045433069834727e-16,0.0,['NikR_Helicobacter_pylori'],1.0,0.9020847071503326,0.7399108847317603,0.6232973395878122,1.0,1.0640529656905422,1.0032844317055365,0.856591324822074,CP006818.1,
ZCP4_0062,ZCP4_0062,CP006818.1,70693,71955,+,3-oxoacyl-(acyl-carrier-protein) synthase II,Lipid transport and metabolism,,Q5NN08,Op204,map00061;map00780;map01100;map01212,2.3.1.179,ZMO1_ZMO1278,0.0,0.0,Integrins beta chain cysteine-rich domain signature.;SignalP-TM;SignalP-noTM,0.0150223476703213,0.0147342619190844,0.0276035944501207,0.0295082256407737,0.0,0.0,0.0,0.0,['NikR_Helicobacter_pylori'],1.0,1.0528584929564837,0.9588767829635249,0.9201185390702148,1.0,1.026371433514489,0.9496411941305553,0.9885257469068364,CP006818.1,
ZCP4_0063,mltG,CP006818.1,71989,72960,+,hypothetical protein,Function unknown,,Q5NN09,Op205,,,ZMO1_ZMO1277,0.0,0.0,SignalP-TM;SignalP-noTM,0.0003475164719774,0.0003408520979324,0.0006385622252725,0.0006826226295675,1.6382800121091902e-12,9.81935004830482e-13,5.402524049809418e-16,1.510579557658411e-15,[],1.0,1.108313759627678,1.1576740370392844,1.211007664980964,1.0,1.077014600806076,1.2283071946297606,1.330660111385806,CP006818.1,
ZCP4_0064,ZCP4_0064,CP006818.1,73164,73403,-,hypothetical protein,No COG annotation,ZCP4_0375,,Op206,,,ZMO1_ZMO1276,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.7854306729552711,0.6687742034472028,0.4974331682399661,1.0,0.643620562692383,0.5319920314080658,0.4771067469050855,CP006818.1,['noise_4']
ZCP4_0065,ZCP4_0065,CP006818.1,73436,74674,-,L-threonine ammonia-lyase,Amino acid transport and metabolism,,Q5NN11,Op207,map00260;map00290;map01100;map01110;map01130;map01200;map01230,4.3.1.19,ZMO1_ZMO1275,-1.14617411966908,-2.62151394290229,Integrins beta chain cysteine-rich domain signature.;SignalP-TM,0.1354544228349226,0.1328567936216227,0.2488977779283674,0.2660715728840648,2.6227953354692505e-17,1.0479950034295328e-14,3.842494531949631e-16,1.9143227491975528e-15,['MogR_Listeria_monocytogenes'],1.0,1.0986313504057126,1.059885287274796,1.2538458356517703,1.0,1.068678038633002,1.0757968702630705,1.271956394096739,CP006818.1,
ZCP4_0066,ZCP4_0066,CP006818.1,75002,76612,+,putative TIM-barrel fold metal-dependent hydrolase,Function unknown,,,Op208,,,ZMO1_ZMO1273,0.0,0.0,Integrins beta chain cysteine-rich domain signature.;SignalP-TM,,,,,,,,,['MogR_Listeria_monocytogenes'],1.0,0.8528421864631655,0.7487850577281978,0.5648863809145708,1.0,0.6764134090319527,0.5745219508212297,0.5183742853251029,CP006818.1,
ZCP4_0067,ZCP4_0067,CP006818.1,76662,78071,-,succinylglutamic semialdehyde dehydrogenase,Energy production and conversion,,Q5NN14,Op209,map00330;map01100,1.2.1.71,ZMO1_ZMO1272,0.0,0.0,Insulin-like growth factor-binding protein (IGFBP) N-terminal domain signature.;SignalP-TM,0.0,0.0,0.0,0.0,0.9999999999999964,1.0000000000000242,0.999999999999983,0.999999999999999,[],1.0,1.2662931646397342,1.3278763291046978,1.571077878344161,1.0,1.2578927944065923,1.3699786925467283,1.7259238215538273,CP006818.1,['membrane_cobalmin']
ZCP4_0068,ZCP4_0068,CP006818.1,78304,79170,+,uroporphyrinogen-III C-methyltransferase,Coenzyme transport and metabolism,,Q5NN15,Op210,map00860;map01100;map01110;map01120,2.1.1.107,ZMO1_ZMO1271,0.0,0.0,Insulin-like growth factor-binding protein (IGFBP) N-terminal domain signature.;SignalP-TM,0.0,0.0,0.0,0.0,0.9999999999999784,0.9999999999999876,0.9999999999999656,0.9999999999999932,[],1.0,1.3809418736498504,1.2495938054924884,1.222492901682633,1.0,1.3357682159377873,1.080643704358862,1.3081785859567672,CP006818.1,
ZCP4_0069,ZCP4_0069,CP006818.1,79300,80511,-,serine palmitoyltransferase,Amino acid transport and metabolism,"ZCP4_0018,ZCP4_1387,ZCP4_1465",Q5NN16,Op211,map00260;map00780;map01100,"2.3.1.29,2.3.1.47",ZMO1_ZMO1270,0.0,0.0,Insulin-like growth factor-binding protein (IGFBP) N-terminal domain signature.;SignalP-TM,,,,,,,,,['CosR_Campylobacter_jejuni'],1.0,0.9656112114124864,0.9051242045204456,0.8415605995226991,1.0,0.9087059385637374,0.8440251728023375,0.7566962189502733,CP006818.1,
ZCP4_0070,ZCP4_0070,CP006818.1,80573,80821,-,acyl carrier protein,Lipid transport and metabolism,"ZCP4_0375,ZCP4_0900,ZCP4_1194",D9PNM5,Op212,,,ZMO1_ZMO2012,0.0,0.0,Insulin-like growth factor-binding protein (IGFBP) N-terminal domain signature.;SignalP-TM,,,,,,,,,['CosR_Campylobacter_jejuni'],1.0,1.3503347565583654,1.2027345802720997,1.2937575750826042,1.0,0.9571967971557852,0.8279436369531293,1.1027733970572118,CP006818.1,
ZCP4_0071,ZCP4_0071,CP006818.1,81087,82106,+,hypothetical protein,Transcription,"ZCP4_1387,ZCP4_1465",,Op213,,,ZMO1_ZMO1268,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['CosR_Campylobacter_jejuni'],1.0,0.9309992329335838,0.8491407334411417,0.9392663096492742,1.0,0.851839162223587,0.8275952010129716,0.9724136857636956,CP006818.1,
ZCP4_0072,guaA,CP006818.1,82185,83765,-,GMP synthase (glutamine-hydrolyzing),Nucleotide transport and metabolism,,Q5NN19,Op214,map00230;map00983;map01100,6.3.5.2,ZMO1_ZMO1267,-2.64271572739384,-4.33026093370108,SignalP-TM;SignalP-noTM,0.1347590672600933,0.1321747729820199,0.2476200606429296,0.2647056938847942,3.0253053516858655e-15,4.862720411877366e-15,2.2025227489252725e-15,0.0,['NikR_Helicobacter_pylori'],1.0,0.9187176317249188,0.874217036620464,0.9499996806569196,1.0,0.9277762149085188,0.8855825932861459,1.05538768227783,CP006818.1,
ZCP4_0073,ZCP4_0073,CP006818.1,83985,84641,-,putative metal-binding protein,Function unknown,"ZCP4_0900,ZCP4_0900,ZCP4_1465",Q5NN21,Op215,,,ZMO1_ZMO1265,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.6521038928638611,0.6008031270513694,0.7849468416260367,1.0,0.7942540373988747,0.8991570168529489,1.1294636632556454,CP006818.1,['sulfur_transport']
ZCP4_0074,ZCP4_0074,CP006818.1,84652,85833,-,L-alanine-DL-glutamate epimerase-related enolase superfamily enzyme,Cell wall/membrane/envelope biogenesis,,Q5NN22,Op216,map00040;map00052;map00627;map01100;map01120,"4.2.1.6,4.2.1.8,5.1.2.2",ZMO1_ZMO1264,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,"['CosR_Campylobacter_jejuni', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.9688110436513778,0.9464958708931344,0.983486516467355,1.0,0.9949054289629776,1.0044666511655769,1.0579372545561303,CP006818.1,['sulfur_transport']
ZCP4_0075,ssuB,CP006818.1,85871,86593,-,ABC-type nitrate/sulfonate/bicarbonate transport system%2C ATPase component,Inorganic ion transport and metabolism,,Q5NN23,Op217,map00920;map02010,,ZMO1_ZMO1263,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",0.0,0.0,0.0,0.0,0.999999999999986,0.9999999999999756,0.9999999999999748,0.999999999999986,['NikR_Helicobacter_pylori'],,,,,,,,,CP006818.1,['sulfur_transport']
ZCP4_0076,ZCP4_0076,CP006818.1,86594,87427,-,ABC-type nitrate/sulfonate/bicarbonate transport system%2C permease component,Inorganic ion transport and metabolism,,,Op218,map00920;map02010,,ZMO1_ZMO1262,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",0.0,0.0,0.0,0.0,0.999999999999986,0.9999999999999756,0.9999999999999748,0.999999999999986,['NikR_Helicobacter_pylori'],,,,,,,,,CP006818.1,['sulfur_transport']
ZCP4_0077,ZCP4_0077,CP006818.1,87372,88430,-,ABC-type nitrate/sulfonate/bicarbonate transport system%2C periplasmic component,Inorganic ion transport and metabolism,,Q5NN25,Op219,map00920;map02010,,ZMO1_ZMO1262,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,0.999999999999986,0.9999999999999756,0.9999999999999748,0.999999999999986,"['MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,['sulfur_transport']
ZCP4_0078,ZCP4_0078,CP006818.1,88616,90868,-,outer membrane receptor protein,Inorganic ion transport and metabolism,ZCP4_1387,Q5NN26,Op220,,,ZMO1_ZMO1260,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'Fur_Helicobacter_pylori', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,
ZCP4_0079,ccmC,CP006818.1,91468,92184,+,heme exporter protein CcmC,"Post-translational modification, protein turnover, and chaperones",,Q5NN28,Op221,map02010,,ZMO1_ZMO1258,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'Fur_Helicobacter_pylori', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.3431730863642431,0.363941987500042,0.4199631395226451,1.0,1.7683335743948598,0.9654437421617844,0.757448994038285,CP006818.1,['oxidation_response_1']
ZCP4_0080,ZCP4_0080,CP006818.1,92181,92345,+,hypothetical protein,No COG annotation,,,Op222,,,ZMO1_ZMO1257,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,
ZCP4_0081,ccmE,CP006818.1,92369,92809,+,cytochrome c-type biogenesis protein CcmE,"Post-translational modification, protein turnover, and chaperones",,Q5NN30,Op223,,,ZMO1_ZMO1256,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.0627310841715472,1.2416145911762138,1.5332289993681103,1.0,0.9530240230055428,0.9360216924644243,1.2266373962498702,CP006818.1,
ZCP4_0082,ZCP4_0082,CP006818.1,92811,94757,+,c-type cytochrome biogenesis protein CcmF,"Post-translational modification, protein turnover, and chaperones",,Q5NN31,Op224,,,ZMO1_ZMO1255,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.0570725734260096,1.108961900794216,1.2975146161769018,1.0,0.7777109077029414,0.8631664435805806,1.1383035135377173,CP006818.1,
ZCP4_0083,ZCP4_0083,CP006818.1,94754,95284,+,Redoxin,Energy production and conversion,,,Op225,,,ZMO1_ZMO1254,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.1920576555782618,1.164119729644897,1.0577911663987558,1.0,0.9211956567563298,0.9264739939272724,0.964191480255671,CP006818.1,
ZCP4_0084,ZCP4_0084,CP006818.1,95281,95709,+,uncharacterized protein involved in biosynthesis of c-type cytochromes,"Post-translational modification, protein turnover, and chaperones",,Q5NN33,Op226,,,ZMO1_ZMO1253,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,
ZCP4_0085,ZCP4_0085,CP006818.1,95706,96347,+,hypothetical protein,"Post-translational modification, protein turnover, and chaperones",,Q5NN34,Op227,,,ZMO1_ZMO1252,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.1891610252524547,1.1946551825833287,1.4139856499907155,1.0,0.8830590846369019,0.958886114124868,0.917963323833892,CP006818.1,
ZCP4_0086,ZCP4_0086,CP006818.1,96379,96867,+,Protein of unknown function (DUF3617),Function unknown,ZCP4_1387,,Op228,,,ZMO1_ZMO1251,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,2.186530684604071,1.059588069313716,0.2687501047617739,1.0,0.632568033852994,0.34361192701558,0.1031484510963698,CP006818.1,
ZCP4_0087,ZCP4_0087,CP006818.1,97098,97541,+,Protein of unknown function (DUF3617),No COG annotation,ZCP4_1465,,Op229,,,ZMO1_ZMO1249,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['noise_5']
ZCP4_0088,ZCP4_0088,CP006818.1,97831,98319,+,Protein of unknown function (DUF3617),No COG annotation,ZCP4_1465,,Op230,,,ZMO1_ZMO1248,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.5111026580232191,0.2862003231979211,0.115640491798382,1.0,0.5528955508431612,0.3767429345669483,0.101262711614102,CP006818.1,['noise_5']
ZCP4_0089,rpmJ,CP006818.1,98988,99113,-,LSU ribosomal protein L36P,"Translation, ribosomal structure and biogenesis",,Q5NN40,Op231,map03010,,ZMO1_ZMO1246,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,
ZCP4_0090,ZCP4_0090,CP006818.1,99408,100205,+,beta-propeller domain-containing protein%2C methanol dehydrogenase,No COG annotation,ZCP4_1465,,Op232,,,ZMO1_ZMO1243,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",1.0,0.8838794363147546,0.5991437399819689,0.1894870974670688,1.0,0.7702478757854353,0.5250951803018155,0.1216508364439711,CP006818.1,
ZCP4_0091,ZCP4_0091,CP006818.1,100202,101344,+,putative carboxypeptidase,Amino acid transport and metabolism,ZCP4_1387,,Op233,,,ZMO1_ZMO1242,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",1.0,1.1340600715979063,1.1841745378345103,1.3401792099984124,1.0,0.9722291631856056,1.0813729184820513,1.1879640276711656,CP006818.1,
ZCP4_0092,gpmA,CP006818.1,101594,102280,+,phosphoglycerate mutase,Carbohydrate transport and metabolism,,P30798,Op234,map00010;map00260;map00680;map01100;map01110;map01120;map01130;map01200;map01230;map04922;map05230,5.4.2.11,ZMO1_ZMO1240,0.0,0.0,Insulin-like growth factor-binding protein (IGFBP) N-terminal domain signature.;SignalP-TM;SignalP-noTM,68.68664125420399,68.32069553695015,67.23734279973999,66.26340284364808,0.0,0.0,1.75775749499177e-13,2.0933037531195483e-14,[],1.0,1.0186394751048695,1.001280030907503,0.9396506933360832,1.0,1.0791176572462773,1.0356194019222096,0.9414073346915748,CP006818.1,['glycolysis_and_ATP_synthase']
ZCP4_0093,ddh,CP006818.1,102750,103745,+,lactate dehydrogenase-like oxidoreductase,Energy production and conversion,,P30799,Op235,map00620;map01120,1.1.1.28,ZMO1_ZMO1237,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,5.557789403452013e-17,0.0,71.91391456594735,0.999999999999986,1.000000000000029,0.9999999999999742,0.9999999999999706,['MogR_Listeria_monocytogenes'],,,,,,,,,CP006818.1,['ethanol_fermentation']
ZCP4_0094,adhA,CP006818.1,104214,105473,+,Zn-dependent alcohol dehydrogenase,Function unknown,,P20368,Op236,map00010;map00071;map00350;map00625;map00626;map00830;map00980;map00982;map01100;map01110;map01120;map01130;map01220,1.1.1.1,ZMO1_ZMO1236,0.0,0.0,SignalP-TM;SignalP-noTM,110.7171598035509,133.25194592209033,0.0,0.0,0.7877592295140818,0.7444719475021944,0.9999999999999684,0.9999999999999892,"['MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.3995955627671024,1.8832885416181484,1.8978113073575429,1.0,1.5162044950878215,1.7407739222537286,1.6659462179768023,CP006818.1,['ethanol_fermentation']
ZCP4_0095,ZCP4_0095,CP006818.1,105721,106206,+,transcriptional regulator,Inorganic ion transport and metabolism,"ZCP4_1194,ZCP4_1387,ZCP4_1465",Q5NN51,Op237,map02024,,ZMO1_ZMO1235,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.047963230706593,1.2241212508563648,1.676585592783235,1.0,1.1404081304636515,1.3622795057306,1.3338998519810523,CP006818.1,
ZCP4_0096,dxs1,CP006818.1,106384,108333,+,1-deoxy-D-xylulose-5-phosphate synthase,Coenzyme transport and metabolism,,Q5NN52,Op238,map00730;map00900;map01100;map01110;map01130,2.2.1.7,ZMO1_ZMO1598,0.0,0.0,SignalP-TM;SignalP-noTM,0.0816259345112659,0.0800605820656852,0.149987820965729,0.160336889183968,0.0,0.0,0.0,0.0,[],,,,,,,,,CP006818.1,"['ETC_and_MEP', 'noise_5']"
ZCP4_0097,ZCP4_0097,CP006818.1,108385,109797,+,mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase,Cell wall/membrane/envelope biogenesis,,,Op239,map00051;map00520;map01100;map01110;map01130;map02025,"2.7.7.13,5.3.1.8",ZMO1_ZMO1233,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,0.999999999999986,1.000000000000029,0.9999999999999726,0.9999999999999708,[],1.0,1.0238109500049597,0.9416503635053796,1.0336473836723248,1.0,0.9917061139226572,1.0236734617847911,1.076288829794012,CP006818.1,['noise_5']
ZCP4_0098,ZCP4_0098,CP006818.1,109846,111150,-,glycosyltransferase,Cell wall/membrane/envelope biogenesis,"ZCP4_0128,ZCP4_1046",,Op240,,,ZMO1_ZMO1232,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['Cap37_Clostridium_acetobutylicum', 'CosR_Campylobacter_jejuni', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.9911509969101796,0.9827051302518814,1.143198091894762,1.0,0.8383663914079375,0.9729592659515728,1.0454605885217654,CP006818.1,
ZCP4_0099,ZCP4_0099,CP006818.1,111393,112229,+,ABC-type polysaccharide/polyol phosphate export systems%2C permease component,Carbohydrate transport and metabolism,,Q5NMG9,Op241,map02010,,,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['Cap37_Clostridium_acetobutylicum', 'CosR_Campylobacter_jejuni', 'Fur_Helicobacter_pylori', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,
ZCP4_0100,ZCP4_0100,CP006818.1,112495,117828,-,glycosyltransferase,Cell wall/membrane/envelope biogenesis,,,Op242,,,,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'Fur_Helicobacter_pylori', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,
ZCP4_0101,ZCP4_0101,CP006818.1,117837,118772,-,TPR subfamily 2 repeat-containing protein,No COG annotation,,,Op243,,,,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'Fur_Helicobacter_pylori', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,
ZCP4_0102,ZCP4_0102,CP006818.1,119027,119959,-,nucleoside-diphosphate-sugar epimerase,Cell wall/membrane/envelope biogenesis,,,Op244,map00051;map00520,"1.1.1.135,1.1.1.281",,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,
ZCP4_0103,ZCP4_0103,CP006818.1,119971,120954,-,GDP-mannose 4%2C6-dehydratase,Cell wall/membrane/envelope biogenesis,,,Op245,map00051;map00520;map01100,4.2.1.47,,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'HapR_Vibrio_cholerae', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,
ZCP4_0105,ZCP4_0105,CP006818.1,121932,123692,-,exonuclease RecJ,"Replication, recombination and repair",,Q5NN55,Op246,map03410;map03430;map03440,,ZMO1_ZMO1231,-4.21171170036166,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.060056823242065,0.9067324254308008,0.961226905092386,1.0,0.948515891605116,0.8420059746588676,1.0034372752323482,CP006818.1,
ZCP4_0106,folE,CP006818.1,123841,124446,+,GTP cyclohydrolase I,Coenzyme transport and metabolism,,Q5NN57,Op247,map00790;map01100,3.5.4.16,ZMO1_ZMO1229,-1.84475974567003,-3.73613469923033,SignalP-TM;SignalP-noTM,0.0003475164719774,0.0003408520979324,0.0006385622252725,0.0006826226295675,9.052159100609673e-14,6.671791271399398e-12,9.086511334335068e-13,1.509363724294387e-12,[],1.0,1.1559658362415854,0.9521320116992508,0.9138058135018302,1.0,0.8505526815411385,0.773171044594944,0.7283553262271196,CP006818.1,
ZCP4_0107,ZCP4_0107,CP006818.1,124534,125529,+,L-alanine-DL-glutamate epimerase-related enolase superfamily enzyme,Cell wall/membrane/envelope biogenesis,,Q5NN58,Op248,,5.1.1.20,ZMO1_ZMO1228,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,0.9999999999999876,1.0000000000000764,0.9999999999999758,0.9999999999999908,[],1.0,1.0477210275552409,0.989808059816042,0.8506562241752169,1.0,1.0893529022544732,1.036253508040604,0.8744790204118063,CP006818.1,
ZCP4_0108,rplI,CP006818.1,125609,126238,-,LSU ribosomal protein L9P,"Translation, ribosomal structure and biogenesis",,Q5NN59,Op249,map03010,,ZMO1_ZMO1227,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.7849254002608103,0.7731781698172884,0.7861487742208796,1.0,0.7669573826897156,0.7438251228251989,0.7892210362211932,CP006818.1,['translation_1']
ZCP4_0109,rpsR,CP006818.1,126253,126477,-,SSU ribosomal protein S18P,"Translation, ribosomal structure and biogenesis",,Q5NN60,Op250,map03010,,ZMO1_ZMO1226,0.0,0.0,Insulin-like growth factor-binding protein (IGFBP) N-terminal domain signature.;SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.7695187464525239,0.7810255250197258,0.8109261520384746,1.0,0.7760159969581675,0.7756921550728123,0.8584750169701727,CP006818.1,"['noise_4', 'translation_1']"
